time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,C1,C2,C3,C4,C5,C6,Fault_class
887.2,32.0258575720355,312.182566429787,108495.353761599,1105004.6462384,0.0169907075231978,0.0100092924768022,0,0,0,0,0,0,0
887.4,32.0258580158825,312.182567625776,108495.353761534,1105004.64623847,0.0169907075230674,0.0100092924769327,0,0,0,0,0,0,0
887.6,32.0258583433367,312.182568508133,108495.353761486,1105004.64623851,0.0169907075229711,0.0100092924770289,0,0,0,0,0,0,0
887.8,32.0258585849204,312.182569159104,108495.35376145,1105004.64623855,0.0169907075229001,0.0100092924770999,0,0,0,0,0,0,0
888,32.025858763152,312.182569639367,108495.353761424,1105004.64623858,0.0169907075228478,0.0100092924771522,0,0,0,0,0,0,0
888.2,32.0258588946448,312.182569993687,108495.353761405,1105004.6462386,0.0169907075228091,0.0100092924771909,0,0,0,0,0,0,0
888.4,32.0258589916554,312.182570255092,108495.35376139,1105004.64623861,0.0169907075227806,0.0100092924772194,0,0,0,0,0,0,0
888.6,32.0258590632263,312.182570447947,108495.35376138,1105004.64623862,0.0169907075227596,0.0100092924772404,0,0,0,0,0,0,0
888.8,32.0258591160287,312.182570590228,108495.353761372,1105004.64623863,0.0169907075227441,0.0100092924772559,0,0,0,0,0,0,0
889,32.0258591549844,312.182570695198,108495.353761366,1105004.64623863,0.0169907075227326,0.0100092924772674,0,0,0,0,0,0,0
889.2,32.0258591837245,312.182570772641,108495.353761362,1105004.64623864,0.0169907075227242,0.0100092924772758,0,0,0,0,0,0,0
889.4,32.0258592049279,312.182570829775,108495.353761359,1105004.64623864,0.016990707522718,0.010009292477282,0,0,0,0,0,0,0
889.6,32.0258592205709,312.182570871927,108495.353761357,1105004.64623864,0.0169907075227134,0.0100092924772866,0,0,0,0,0,0,0
889.8,32.0258592321118,312.182570903025,108495.353761355,1105004.64623865,0.01699070752271,0.01000929247729,0,0,0,0,0,0,0
890,32.0258592406263,312.182570925968,108495.353761354,1105004.64623865,0.0169907075227075,0.0100092924772925,0,0,0,0,0,0,0
890.2,32.0258592469079,312.182570942895,108495.353761353,1105004.64623865,0.0169907075227056,0.0100092924772944,0,0,0,0,0,0,0
890.4,32.0258592515423,312.182570955382,108495.353761352,1105004.64623865,0.0169907075227043,0.0100092924772957,0,0,0,0,0,0,0
890.6,32.0258592549614,312.182570964595,108495.353761352,1105004.64623865,0.0169907075227033,0.0100092924772967,0,0,0,0,0,0,0
890.8,32.0258592574838,312.182570971392,108495.353761351,1105004.64623865,0.0169907075227025,0.0100092924772975,0,0,0,0,0,0,0
891,32.0258592593448,312.182570976407,108495.353761351,1105004.64623865,0.016990707522702,0.010009292477298,0,0,0,0,0,0,0
891.2,32.0258592607178,312.182570980107,108495.353761351,1105004.64623865,0.0169907075227016,0.0100092924772984,0,0,0,0,0,0,0
891.4,32.0258592617307,312.182570982836,108495.353761351,1105004.64623865,0.0169907075227013,0.0100092924772987,0,0,0,0,0,0,0
891.6,32.025859262478,312.18257098485,108495.353761351,1105004.64623865,0.016990707522701,0.0100092924772989,0,0,0,0,0,0,0
891.8,32.0258592630293,312.182570986335,108495.35376135,1105004.64623865,0.0169907075227009,0.0100092924772991,0,0,0,0,0,0,0
892,32.0258592634361,312.182570987431,108495.35376135,1105004.64623865,0.0169907075227008,0.0100092924772992,0,0,0,0,0,0,0
892.2,32.0258592637362,312.18257098824,108495.35376135,1105004.64623865,0.0169907075227007,0.0100092924772993,0,0,0,0,0,0,0
892.4,32.0258592639576,312.182570988837,108495.35376135,1105004.64623865,0.0169907075227006,0.0100092924772994,0,0,0,0,0,0,0
892.6,32.0258592641209,312.182570989277,108495.35376135,1105004.64623865,0.0169907075227006,0.0100092924772994,0,0,0,0,0,0,0
892.8,32.0258592642414,312.182570989601,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
893,32.0258592643303,312.182570989841,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
893.2,32.0258592643959,312.182570990018,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
893.4,32.0258592644443,312.182570990148,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
893.6,32.02585926448,312.182570990244,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
893.8,32.0258592645063,312.182570990315,108495.35376135,1105004.64623865,0.0169907075227005,0.0100092924772995,0,0,0,0,0,0,0
894,32.0258592645257,312.182570990368,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
894.2,32.0258592645401,312.182570990406,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
894.4,32.0258592645506,312.182570990435,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
894.6,32.0258592645584,312.182570990456,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
894.8,32.0258592645642,312.182570990471,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
895,32.0258592645684,312.182570990483,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
895.2,32.0258592645716,312.182570990491,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
895.4,32.0258592645739,312.182570990497,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
895.6,32.0258592645756,312.182570990502,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
895.8,32.0258592645769,312.182570990505,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
896,32.0258592645778,312.182570990508,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
896.2,32.0258592645785,312.18257099051,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
896.4,32.025859264579,312.182570990511,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
896.6,32.0258592645794,312.182570990512,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
896.8,32.0258592645797,312.182570990513,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,1,0
897,32.0258592645798,312.182570990513,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,1,0
897.2,32.02585926458,312.182570990514,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
897.4,32.0258592645801,312.182570990514,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,1,0
897.6,32.0258592645802,312.182570990514,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
897.8,32.0258592645802,312.182570990514,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
898,32.0258592645803,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
898.2,32.0258592645803,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,1,0
898.4,32.0258592645803,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
898.6,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
898.8,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
899,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
899.2,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
899.4,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
899.6,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
899.8,32.0258592645804,312.182570990515,108495.35376135,1105004.64623865,0.0169907075227004,0.0100092924772996,0,0,0,0,0,0,0
900,42.4760923715076,312.182570990515,108493.891811641,1105006.10818836,0.0169877836232819,0.0100122163767181,0,0,0,0,0,0,9
900.2,42.5562116065147,312.341084961354,108493.826456965,1105006.17354304,0.0169876529139302,0.0100123470860699,0,0,0,0,0,0,9
900.4,42.61549671492,312.458302534359,108493.817748068,1105006.18225193,0.0169876354961357,0.0100123645038643,0,0,0,0,0,0,9
900.6,42.6593580728335,312.544982674851,108493.811304846,1105006.18869515,0.0169876226096925,0.0100123773903076,0,0,0,0,0,0,9
900.8,42.6918043586757,312.609081157274,108493.806538468,1105006.19346153,0.0169876130769352,0.0100123869230648,0,0,0,0,0,1,9
901,42.7158042020151,312.656480991087,108493.803012861,1105006.19698714,0.0169876060257222,0.0100123939742779,0,0,0,0,0,1,9
901.2,42.7335551954523,312.691532488708,108493.80040521,1105006.19959479,0.0169876008104199,0.0100123991895801,0,0,0,0,0,1,9
901.4,42.7466837037569,312.717452599073,108493.798476605,1105006.20152339,0.0169875969532104,0.0100124030467896,0,0,0,0,0,1,9
901.6,42.7563930992501,312.73662018815,108493.797050273,1105006.20294973,0.0169875941005452,0.0100124058994547,0,0,0,0,0,1,9
901.8,42.763573641496,312.750794383434,108493.795995433,1105006.20400457,0.0169875919908661,0.0100124080091339,0,0,0,0,0,1,9
902,42.768883874787,312.761276030667,108493.795215346,1105006.20478465,0.0169875904306916,0.0100124095693084,0,0,0,0,0,1,9
902.2,42.7728108986128,312.769027085662,108493.794638455,1105006.20536154,0.0169875892769105,0.0100124107230895,0,0,0,0,0,1,9
902.4,42.7757149795899,312.774758901258,108493.794211838,1105006.20578816,0.0169875884236752,0.0100124115763248,0,0,0,0,0,1,9
902.6,42.7778625647606,312.778997513463,108493.793896351,1105006.20610365,0.0169875877927023,0.0100124122072977,0,0,0,0,0,1,9
902.8,42.779450707285,312.782131919249,108493.793663048,1105006.20633695,0.0169875873260968,0.0100124126739032,0,0,0,0,0,1,9
903,42.7806251359242,312.78444977712,108493.793490521,1105006.20650948,0.0169875869810427,0.0100124130189573,0,0,0,0,0,1,9
903.2,42.7814936210249,312.786163807112,108493.793362938,1105006.20663706,0.0169875867258766,0.0100124132741234,0,0,0,0,0,1,9
903.4,42.7821358605975,312.787431313208,108493.793268591,1105006.20673141,0.0169875865371828,0.0100124134628172,0,0,0,0,0,1,9
903.6,42.7826107920974,312.788368619894,108493.793198823,1105006.20680118,0.0169875863976451,0.0100124136023549,0,0,0,0,0,1,9
903.8,42.7829620000284,312.789061747803,108493.793147229,1105006.20685277,0.0169875862944581,0.0100124137055419,0,0,0,0,0,1,9
904,42.7832217151457,312.789574308225,108493.793109076,1105006.20689092,0.0169875862181522,0.0100124137818478,0,0,0,0,0,1,9
904.2,42.7834137720087,312.789953340994,108493.793080862,1105006.20691914,0.0169875861617248,0.0100124138382752,0,0,0,0,0,1,9
904.4,42.783555796159,312.790233631542,108493.793059999,1105006.20694,0.0169875861199972,0.0100124138800028,0,0,0,0,0,1,9
904.6,42.7836608215719,312.79044090331,108493.79304457,1105006.20695543,0.0169875860891401,0.0100124139108599,0,0,0,0,0,1,9
904.8,42.7837384867724,312.790594178496,108493.793033161,1105006.20696684,0.0169875860663216,0.0100124139336784,0,0,0,0,0,1,9
905,42.7837959193681,312.790707523807,108493.793024724,1105006.20697528,0.0169875860494476,0.0100124139505524,0,0,0,0,0,1,9
905.2,42.7838383901594,312.790791341415,108493.793018485,1105006.20698152,0.0169875860369694,0.0100124139630306,0,0,0,0,0,1,9
905.4,42.7838697968523,312.790853323613,108493.793013871,1105006.20698613,0.0169875860277419,0.0100124139722581,0,0,0,0,0,1,9
905.6,42.7838930217616,312.790899158765,108493.793010459,1105006.20698954,0.0169875860209183,0.0100124139790817,0,0,0,0,0,1,9
905.8,42.7839101963293,312.790933053355,108493.793007936,1105006.20699206,0.0169875860158723,0.0100124139841277,0,0,0,0,0,1,9
906,42.7839228967348,312.790958118031,108493.79300607,1105006.20699393,0.0169875860121408,0.0100124139878591,0,0,0,0,0,1,9
906.2,42.7839322885457,312.790976653083,108493.793004691,1105006.20699531,0.0169875860093815,0.0100124139906185,0,0,0,0,0,1,9
906.4,42.7839392336869,312.79099035955,108493.79300367,1105006.20699633,0.0169875860073409,0.010012413992659,0,0,0,0,0,1,9
906.6,42.7839443695426,312.791000495331,108493.793002916,1105006.20699708,0.016987586005832,0.010012413994168,1,0,0,0,0,1,9
906.8,42.7839481674515,312.791007990629,108493.793002358,1105006.20699764,0.0169875860047162,0.0100124139952838,1,0,0,0,0,1,9
907,42.7839509759634,312.79101353332,108493.793001945,1105006.20699805,0.016987586003891,0.010012413996109,1,0,0,0,0,1,9
907.2,42.7839530528271,312.791017632079,108493.79300164,1105006.20699836,0.0169875860032808,0.0100124139967192,1,0,0,0,0,1,9
907.4,42.7839545886449,312.791020663066,108493.793001415,1105006.20699859,0.0169875860028296,0.0100124139971704,1,0,0,0,0,1,9
907.6,42.7839557243653,312.791022904447,108493.793001248,1105006.20699875,0.0169875860024959,0.0100124139975041,1,0,0,0,0,1,9
907.8,42.783956564218,312.791024561924,108493.793001125,1105006.20699888,0.0169875860022491,0.0100124139977509,1,0,0,0,0,1,9
908,42.7839571852799,312.79102578761,108493.793001033,1105006.20699897,0.0169875860020667,0.0100124139979333,1,0,0,0,0,1,9
908.2,42.7839576445482,312.791026693991,108493.793000966,1105006.20699903,0.0169875860019317,0.0100124139980683,1,0,0,0,0,1,9
908.4,42.7839579841722,312.79102736425,108493.793000916,1105006.20699908,0.0169875860018319,0.0100124139981681,1,0,0,0,0,1,9
908.6,42.7839582353203,312.791027859899,108493.793000879,1105006.20699912,0.0169875860017582,0.0100124139982418,1,0,0,0,0,1,9
908.8,42.7839584210416,312.791028226426,108493.793000852,1105006.20699915,0.0169875860017036,0.0100124139982964,1,0,0,0,0,1,9
909,42.7839585583805,312.791028497469,108493.793000832,1105006.20699917,0.0169875860016632,0.0100124139983368,1,0,0,0,0,1,9
909.2,42.783958659941,312.791028697902,108493.793000817,1105006.20699918,0.0169875860016334,0.0100124139983666,1,0,0,0,0,1,9
909.4,42.783958735044,312.79102884612,108493.793000806,1105006.20699919,0.0169875860016113,0.0100124139983887,1,0,0,0,0,1,9
909.6,42.7839587905818,312.791028955726,108493.793000798,1105006.2069992,0.016987586001595,0.010012413998405,1,0,0,0,0,1,9
909.8,42.7839588316514,312.791029036778,108493.793000791,1105006.20699921,0.016987586001583,0.010012413998417,1,0,0,0,0,1,9
910,42.7839588620218,312.791029096715,108493.793000787,1105006.20699921,0.016987586001574,0.010012413998426,1,0,0,0,0,1,9
910.2,42.7839588844805,312.791029141038,108493.793000784,1105006.20699922,0.0169875860015674,0.0100124139984326,1,0,0,0,0,1,9
910.4,42.7839589010885,312.791029173814,108493.793000781,1105006.20699922,0.0169875860015626,0.0100124139984375,1,0,0,0,0,1,9
910.6,42.7839589133698,312.791029198052,108493.793000779,1105006.20699922,0.0169875860015589,0.0100124139984411,1,0,0,0,0,1,9
910.8,42.7839589224518,312.791029215976,108493.793000778,1105006.20699922,0.0169875860015563,0.0100124139984437,1,0,0,0,0,1,9
911,42.7839589291677,312.79102922923,108493.793000777,1105006.20699922,0.0169875860015543,0.0100124139984457,1,0,0,0,0,1,9
911.2,42.7839589341342,312.791029239031,108493.793000776,1105006.20699922,0.0169875860015528,0.0100124139984472,1,0,0,0,0,1,9
911.4,42.7839589378067,312.791029246279,108493.793000776,1105006.20699922,0.0169875860015518,0.0100124139984482,1,0,0,0,0,1,9
911.6,42.7839589405226,312.791029251639,108493.793000775,1105006.20699922,0.016987586001551,0.010012413998449,1,0,0,0,0,1,9
911.8,42.7839589425309,312.791029255602,108493.793000775,1105006.20699922,0.0169875860015504,0.0100124139984496,1,0,0,0,0,1,9
912,42.7839589440161,312.791029258533,108493.793000775,1105006.20699923,0.0169875860015499,0.0100124139984501,1,0,0,0,0,1,9
912.2,42.7839589451143,312.791029260701,108493.793000775,1105006.20699923,0.0169875860015496,0.0100124139984504,1,0,0,0,0,1,9
912.4,42.7839589459265,312.791029262304,108493.793000775,1105006.20699923,0.0169875860015494,0.0100124139984506,1,0,0,0,0,1,9
912.6,42.783958946527,312.791029263489,108493.793000775,1105006.20699923,0.0169875860015492,0.0100124139984508,1,0,0,0,0,1,9
912.8,42.7839589469711,312.791029264365,108493.793000775,1105006.20699923,0.0169875860015491,0.0100124139984509,1,0,0,0,0,1,9
913,42.7839589472996,312.791029265013,108493.793000774,1105006.20699923,0.016987586001549,0.010012413998451,1,0,0,0,0,1,9
913.2,42.7839589475425,312.791029265493,108493.793000774,1105006.20699923,0.0169875860015489,0.0100124139984511,1,0,0,0,0,1,9
913.4,42.783958947722,312.791029265847,108493.793000774,1105006.20699923,0.0169875860015489,0.0100124139984512,1,0,0,0,0,1,9
913.6,42.7839589478548,312.791029266109,108493.793000774,1105006.20699923,0.0169875860015488,0.0100124139984512,1,0,0,0,0,1,9
913.8,42.783958947953,312.791029266303,108493.793000774,1105006.20699923,0.0169875860015488,0.0100124139984512,1,0,0,0,0,1,9
914,42.7839589480257,312.791029266446,108493.793000774,1105006.20699923,0.0169875860015488,0.0100124139984512,1,0,0,0,0,1,9
914.2,42.7839589480794,312.791029266552,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
914.4,42.7839589481191,312.791029266631,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
914.6,42.7839589481485,312.791029266689,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
914.8,42.7839589481702,312.791029266732,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
915,42.7839589481862,312.791029266763,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
915.2,42.7839589481981,312.791029266787,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
915.4,42.7839589482069,312.791029266804,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
915.6,42.7839589482134,312.791029266817,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
915.8,42.7839589482182,312.791029266826,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
916,42.7839589482218,312.791029266833,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
916.2,42.7839589482244,312.791029266839,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
916.4,42.7839589482263,312.791029266842,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
916.6,42.7839589482278,312.791029266845,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
916.8,42.7839589482288,312.791029266847,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
917,42.7839589482296,312.791029266849,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
917.2,42.7839589482302,312.79102926685,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
917.4,42.7839589482306,312.791029266851,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
917.6,42.7839589482309,312.791029266852,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
917.8,42.7839589482311,312.791029266852,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
918,42.7839589482313,312.791029266852,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
918.2,42.7839589482314,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
918.4,42.7839589482315,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
918.6,42.7839589482316,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
918.8,42.7839589482317,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
919,42.7839589482317,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
919.2,42.7839589482317,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
919.4,42.7839589482318,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
919.6,42.7839589482318,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
919.8,42.7839589482318,312.791029266853,108493.793000774,1105006.20699923,0.0169875860015487,0.0100124139984513,1,0,0,0,0,1,9
920,33.5655084188591,312.791029266853,108495.082628569,1105004.91737143,0.0169901652571372,0.0100098347428628,1,0,0,0,0,1,9
920.2,33.5106517241252,312.649901084687,108495.138066814,1105004.86193319,0.0169902761336271,0.0100097238663728,1,0,0,0,0,1,9
920.4,33.4701903502485,312.545753032159,108495.144011445,1105004.85598856,0.0169902880228892,0.0100097119771107,1,0,0,0,0,1,9
920.6,33.4403427145742,312.468895292996,108495.148396665,1105004.85160334,0.0169902967933302,0.0100097032066699,1,0,0,0,0,1,9
920.8,33.418322468071,312.412176973613,108495.151631869,1105004.84836813,0.0169903032637373,0.0100096967362627,1,0,0,0,0,1,9
921,33.4020757302077,312.37032089064,108495.154018823,1105004.84598118,0.0169903080376457,0.0100096919623542,1,0,0,0,0,1,9
921.2,33.390088091513,312.33943263171,108495.15578003,1105004.84421997,0.0169903115600601,0.0100096884399399,1,0,0,0,0,1,9
921.4,33.3812426714574,312.316638240787,108495.157079584,1105004.84292042,0.0169903141591687,0.0100096858408313,1,0,0,0,0,1,9
921.6,33.3747156342158,312.29981683273,108495.158038524,1105004.84196148,0.0169903160770488,0.0100096839229513,1,0,0,0,0,1,9
921.8,33.3698992271941,312.287403267068,108495.158746141,1105004.84125386,0.0169903174922822,0.0100096825077178,1,0,0,0,0,1,9
922,33.366345064886,312.278242525493,108495.159268311,1105004.84073169,0.016990318536622,0.010009681463378,1,0,0,0,0,1,9
922.2,33.3637223173373,312.271482246277,108495.159653639,1105004.84034636,0.0169903193072784,0.0100096806927216,1,0,0,0,0,1,9
922.4,33.3617868781526,312.266493417788,108495.159937989,1105004.84006201,0.016990319875979,0.010009680124021,1,0,0,0,0,1,9
922.6,33.3603586243828,312.262811852829,108495.160147825,1105004.83985217,0.0169903202956504,0.0100096797043496,1,0,0,0,0,1,9
922.8,33.3593046421197,312.260094998658,108495.160302674,1105004.83969733,0.0169903206053475,0.0100096793946525,1,0,0,0,0,1,9
923,33.358526851401,312.258090064275,108495.160416945,1105004.83958306,0.0169903208338898,0.0100096791661102,1,0,0,0,0,1,9
923.2,33.3579528759209,312.256610499509,108495.160501272,1105004.83949873,0.016990321002544,0.010009678997456,1,0,0,0,0,1,9
923.4,33.3575293063458,312.255518637427,108495.160563502,1105004.8394365,0.0169903211270037,0.0100096788729963,1,0,0,0,0,1,9
923.6,33.3572167295105,312.254712885083,108495.160609425,1105004.83939058,0.0169903212188497,0.0100096787811503,1,0,0,0,0,1,9
923.8,33.3569860604875,312.254118270763,108495.160643314,1105004.83935669,0.0169903212866284,0.0100096787133716,1,0,0,0,0,1,9
924,33.3568158359755,312.253679468212,108495.160668323,1105004.83933168,0.0169903213366463,0.0100096786633537,1,0,0,0,0,1,9
924.2,33.3566902170232,312.253355648769,108495.160686779,1105004.83931322,0.0169903213735576,0.0100096786264424,1,0,0,0,0,1,9
924.4,33.3565975151696,312.25311668245,108495.160700398,1105004.8392996,0.0169903214007966,0.0100096785992034,1,0,0,0,0,1,9
924.6,33.3565291048209,312.252940334479,108495.160710449,1105004.83928955,0.016990321420898,0.010009678579102,1,0,0,0,0,1,9
924.8,33.3564786206429,312.252810196447,108495.160717866,1105004.83928213,0.016990321435732,0.010009678564268,1,0,0,0,0,1,9
925,33.3564413652757,312.252714159575,108495.160723339,1105004.83927666,0.0169903214466789,0.0100096785533211,1,0,0,0,0,1,9
925.2,33.3564138722548,312.252643288051,108495.160727379,1105004.83927262,0.0169903214547573,0.0100096785452427,1,0,0,0,0,1,9
925.4,33.3563935834664,312.252590987588,108495.160730359,1105004.83926964,0.0169903214607189,0.0100096785392811,1,0,0,0,0,1,9
925.6,33.3563786111224,312.252552391853,108495.160732559,1105004.83926744,0.0169903214651183,0.0100096785348817,1,0,0,0,0,1,9
925.8,33.356367562109,312.252523909684,108495.160734182,1105004.83926582,0.0169903214683649,0.0100096785316351,1,0,0,0,0,1,9
926,33.3563594083623,312.252502890936,108495.16073538,1105004.83926462,0.0169903214707607,0.0100096785292393,1,0,0,0,0,1,9
926.2,33.3563533912107,312.252487379907,108495.160736264,1105004.83926374,0.0169903214725288,0.0100096785274712,1,0,0,0,0,1,9
926.4,33.3563489507841,312.252475933363,108495.160736917,1105004.83926308,0.0169903214738335,0.0100096785261664,1,0,0,0,0,1,9
926.6,33.3563456739199,312.252467486254,108495.160737398,1105004.8392626,0.0169903214747964,0.0100096785252036,1,0,0,0,0,1,9
926.8,33.35634325572,312.252461252611,108495.160737753,1105004.83926225,0.016990321475507,0.010009678524493,1,0,0,0,0,1,9
927,33.3563414711815,312.252456652422,108495.160738016,1105004.83926198,0.0169903214760313,0.0100096785239687,1,0,0,0,0,1,9
927.2,33.3563401542605,312.252453257659,108495.160738209,1105004.83926179,0.0169903214764183,0.0100096785235817,1,0,0,0,0,1,9
927.4,33.3563391824234,312.252450752455,108495.160738352,1105004.83926165,0.0169903214767038,0.0100096785232962,1,0,0,0,0,1,9
927.6,33.356338465245,312.25244890371,108495.160738457,1105004.83926154,0.0169903214769146,0.0100096785230854,1,0,0,0,0,1,9
927.8,33.3563379359949,312.252447539407,108495.160738535,1105004.83926147,0.0169903214770701,0.0100096785229299,1,0,0,0,0,1,9
928,33.3563375454286,312.252446532604,108495.160738592,1105004.83926141,0.0169903214771848,0.0100096785228152,1,0,0,0,0,1,9
928.2,33.3563372572056,312.252445789622,108495.160738635,1105004.83926137,0.0169903214772695,0.0100096785227305,1,0,0,0,0,1,9
928.4,33.3563370445082,312.25244524133,108495.160738666,1105004.83926133,0.016990321477332,0.010009678522668,1,0,0,0,0,1,9
928.6,33.3563368875456,312.252444836712,108495.160738689,1105004.83926131,0.0169903214773782,0.0100096785226218,1,0,0,0,0,1,9
928.8,33.3563367717133,312.252444538119,108495.160738706,1105004.83926129,0.0169903214774122,0.0100096785225878,1,0,0,0,0,1,9
929,33.3563366862335,312.252444317769,108495.160738719,1105004.83926128,0.0169903214774373,0.0100096785225627,1,0,0,0,0,1,9
929.2,33.3563366231527,312.252444155159,108495.160738728,1105004.83926127,0.0169903214774558,0.0100096785225442,1,0,0,0,0,1,9
929.4,33.3563365766015,312.252444035159,108495.160738735,1105004.83926127,0.0169903214774695,0.0100096785225305,1,0,0,0,0,1,9
929.6,33.3563365422484,312.252443946603,108495.16073874,1105004.83926126,0.0169903214774796,0.0100096785225204,1,0,0,0,0,1,9
