time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,C1,C2,C3,C4,C5,C6,Fault_class
310.8,0.0645132132686498,5.90214062166386e-06,5.20409205765672e-06,-4.10124081326675e-05,-4.10124081326627e-05,0.538927569282429,0,0,0,0,0,0,3
311,0.0623029868931318,-1.5922174304296e-06,-2.24663600217405e-06,-1.24291379969599e-05,-1.2429137996994e-05,-4.0982279310261,0,0,0,0,0,0,3
311.2,0.0828560988995424,2.61785965212046e-06,1.71712666941829e-06,-4.47065060298128e-05,-4.47065060298634e-05,-1.00893215530221,1,0,0,0,0,0,3
311.4,0.077721084305855,-7.99984737221197e-07,-1.63312340210681e-06,-2.65901104848611e-05,-2.65901104848666e-05,-3.24933687059193,1,0,0,0,0,0,3
311.6,0.0829906483177461,1.7671262292945e-06,8.56083215342108e-07,-4.61219591177178e-05,-4.61219591177086e-05,-1.15352291857152,1,0,0,0,0,0,3
311.8,0.0472865762754041,-4.02910906896374e-06,-4.50321927190117e-06,1.74079073285519e-05,1.74079073286073e-05,-6.12291380762968,1,0,0,0,0,0,3
312,0.0270287491826966,-8.76234590589212e-07,-1.11482734721766e-06,3.22329227228756e-05,3.22329227228946e-05,-5.21260320107883,1,0,0,0,0,1,3
312.2,0.00429633985456924,-2.23146272470755e-06,-2.19325790036469e-06,6.51784329241675e-05,6.51784329242269e-05,-7.25037290615234,0,0,0,0,0,1,3
312.4,0.0171808479668983,1.63084582666481e-06,1.52253901814888e-06,4.16990132389418e-05,4.16990132390041e-05,-4.95809129568563,0,0,0,0,0,1,3
312.6,0.0197610230622206,-1.05027780596502e-06,-1.16377761202234e-06,5.81843897260375e-05,5.81843897260646e-05,-7.35026462505695,0,0,0,0,0,1,3
312.8,0.036675232446013,8.94644343165718e-07,6.00755265915126e-07,4.70499685407174e-05,4.70499685406906e-05,-6.68715750749707,0,0,0,0,0,1,3
313,0.0435408725947065,-5.49503475364805e-07,-9.01161970042982e-07,5.78513088452597e-05,5.78513088451793e-05,-8.44140526054112,0,0,0,0,0,1,3
313.2,0.0674107522914159,2.84307666099002e-06,2.20058849839492e-06,2.02972718755561e-05,2.02972718754608e-05,-5.94513818632621,0,0,0,0,0,1,3
313.4,0.0861073187707132,2.99475496180935e-06,2.10198146496157e-06,-1.7651922241422e-05,-1.76519222414177e-05,-4.49203051400313,1,0,0,0,0,1,3
313.6,0.0760792278642775,-6.19097303184668e-07,-1.40126496301234e-06,-2.60874295834374e-06,-2.60874295827874e-06,-6.59687600183938,1,0,0,0,0,1,3
313.8,0.0596101985090129,-6.68242432623161e-07,-1.26479433008285e-06,1.17842295640195e-05,1.17842295641158e-05,-6.96962544719373,1,0,0,0,0,1,3
314,0.0557855631540829,2.3130317844133e-06,1.71618795305684e-06,-1.82164667948547e-05,-1.82164667947382e-05,-3.90929266772689,1,0,0,0,0,1,3
314.2,0.0483583637810633,7.19076813118691e-07,1.84155901677887e-07,-2.49417417078547e-05,-2.49417417077292e-05,-3.77954639209275,1,0,0,0,0,1,3
314.4,0.0517184525571801,3.10586984484368e-07,-2.5226891337151e-07,-2.53759654181151e-05,-2.53759654179888e-05,-3.67557858698016,1,0,0,0,0,1,3
314.6,0.0765115139879507,2.6468455934385e-06,1.7927715496895e-06,-5.84323918574404e-05,-5.84323918573077e-05,-1.17509549403823,1,0,0,0,0,0,3
314.8,0.0873539733670741,-1.33607111965913e-08,-9.72645507543867e-07,-5.10908033855149e-05,-5.10908033853793e-05,-2.64570730745824,1,0,0,0,0,1,3
315,0.0992551047323834,3.57275197838845e-07,-7.18084652184245e-07,-4.84042944363338e-05,-4.84042944361984e-05,-2.69979950181764,1,0,0,0,0,0,3
315.2,0.0922610893646665,-2.08269197577048e-06,-3.03834799099001e-06,-1.0274141431008e-05,-1.02741414308748e-05,-5.56331603852623,1,0,0,0,0,0,3
315.4,0.111652286811723,3.23204241516098e-06,2.03177428186716e-06,-4.94673790065499e-05,-4.94673790064173e-05,-1.740058658583,1,0,0,0,0,0,3
315.6,0.106019762709357,3.75475916438989e-07,-7.75311162330782e-07,-4.64902924769087e-05,-4.64902924767793e-05,-2.96549277971801,1,0,0,0,0,0,3
315.8,0.0858197408814452,-8.36423892709521e-07,-1.75997649162063e-06,-2.71580582900225e-05,-2.71580582898962e-05,-3.94687286420937,1,0,0,0,0,0,3
316,0.0497470076156707,-2.43517463265277e-06,-2.94090611807961e-06,1.28710730831015e-05,1.28710730832252e-05,-5.87940987262735,1,0,0,0,0,1,3
316.2,0.0188361299612227,-2.93352517737406e-06,-3.05909296272036e-06,5.74908081504466e-05,5.74908081505684e-05,-7.85414704216046,1,0,0,0,0,0,3
316.4,0.046158179925506,4.0059225784785e-06,3.54857022132633e-06,1.24169308660852e-06,1.24169308672904e-06,-2.73947650690643,1,0,0,0,0,1,3
316.6,0.0679062846945645,1.84565796142726e-06,1.13282587379585e-06,-2.09354516143618e-05,-2.0935451614241e-05,-3.06710532385771,1,0,0,0,0,1,3
316.8,0.0841251348876345,5.10056860801455e-07,-3.70568351912185e-07,-2.19740528010763e-05,-2.19740528009558e-05,-3.9603510066386,1,0,0,0,0,1,3
317,0.0930864560800299,-4.41813779501381e-07,-1.39545871170655e-06,-8.29412027601856e-06,-8.29412027589893e-06,-5.3859827826927,1,0,0,0,0,1,3
317.2,0.107893485726819,1.29681896190624e-06,1.78992615681602e-07,-1.92826932272478e-05,-1.92826932271281e-05,-4.59316131416421,1,0,0,0,0,1,3
317.4,0.106992368568299,-1.08745768450529e-07,-1.21014353631373e-06,-9.46252948831315e-06,-9.46252948819348e-06,-5.89393282302317,1,0,0,0,0,1,3
317.6,0.115339694041887,2.76724961127464e-06,1.53618027286288e-06,-4.15049351316948e-05,-4.15049351315752e-05,-3.28492157621847,1,0,0,0,0,1,3
317.8,0.0971530068621885,-1.91533533952703e-07,-1.23489378668224e-06,-3.08840666479541e-05,-3.08840666478338e-05,-4.65328887923339,1,0,0,0,0,1,3
318,0.0622649142733488,-1.7803358032504e-06,-2.43099760335192e-06,4.72608596586326e-07,4.72608596706395e-07,-6.08520865588621,1,0,0,0,0,1,3
318.2,0.0564725943572514,1.51797011362817e-06,9.11184646980541e-07,-1.76143509462203e-05,-1.76143509461009e-05,-3.45884235436183,1,0,0,0,0,1,3
318.4,0.0584522787078762,1.05023181347014e-08,-6.03743345515624e-07,-1.31972069111532e-05,-1.31972069110337e-05,-4.25276566895493,1,0,0,0,0,1,3
318.6,0.0604337623280335,-1.57191445863247e-06,-2.1629250267628e-06,1.4611597932089e-05,1.46115979322085e-05,-6.43478432758178,1,0,0,0,0,1,3
318.8,0.0703032628422119,-8.89350360871067e-07,-1.54835688528547e-06,3.2762237427629e-05,3.27622374277486e-05,-7.56961010975126,1,0,0,0,0,1,3
319,0.0922174404043417,1.33784083619729e-06,4.42342988145195e-07,1.9507374735501e-05,1.95073747356206e-05,-6.84486790082938,1,0,0,0,0,1,3
319.2,0.122081008372142,3.61606038758727e-06,2.35231149914167e-06,-2.49318279874165e-05,-2.49318279872975e-05,-4.57935263023315,1,0,0,0,0,1,3
319.4,0.12784702260618,1.03324623221496e-06,-3.09178847853782e-07,-3.03230767047626e-05,-3.03230767046427e-05,-5.70843793640428,1,0,0,0,0,1,3
319.6,0.118306705276539,2.18957393748973e-08,-1.2175770417465e-06,-2.14202930317592e-05,-2.14202930316394e-05,-6.45839639704159,1,0,0,0,0,1,3
319.8,0.103901642242934,7.05133544425266e-07,-3.94057995482522e-07,-2.37364941070423e-05,-2.37364941069226e-05,-5.71086198297587,1,0,0,0,0,1,3
320,0.0891623360814842,1.97940553301964e-06,9.96004384166268e-07,-4.58907510808825e-05,-4.58907510807622e-05,-3.47134737909755,1,0,0,0,0,1,3
320.2,0.062853272386847,-2.09728979545252e-06,-2.21929280264917e-06,-1.37504131827215e-05,-1.37504131826808e-05,-6.4000534587462,1,0,0,0,0,1,3
320.4,0.0874005974970384,2.86011362469295e-06,2.30617425920859e-06,-5.2217472374462e-05,-5.22174723744598e-05,-2.40492323186374,1,0,0,0,0,1,3
320.6,0.103046986378877,-6.021343544316e-07,-1.41620088584696e-06,-3.71893858992896e-05,-3.71893858992996e-05,-4.81515821050765,1,0,0,0,0,1,3
320.8,0.120400605717728,-9.44303035872124e-07,-1.98423156793562e-06,-1.5384152342226e-05,-1.53841523422594e-05,-6.61965528131899,1,0,0,0,0,1,3
321,0.136504320455177,-6.78190618956199e-07,-1.91240289131472e-06,3.90484512107989e-06,3.90484512106571e-06,-8.37199944323368,1,0,0,0,0,1,3
321.2,0.154470769460715,1.00918133982417e-06,-4.59309563136176e-07,-1.89380885900882e-07,-1.89380885946487e-07,-8.58785408169143,1,0,0,0,0,1,3
321.4,0.160685044904962,9.5546321308891e-07,-6.18600330173951e-07,-2.69758886247467e-06,-2.69758886255086e-06,-9.34955573404225,1,0,0,0,0,1,3
321.6,0.163011666894468,2.5553328075795e-06,8.89091043766557e-07,-2.83440218833718e-05,-2.83440218834036e-05,-7.9382762579183,1,0,0,0,0,1,3
321.8,0.13987883895861,4.19969647637914e-07,-1.03011117044158e-06,-2.38010404330731e-05,-2.38010404330754e-05,-8.7560455717242,1,0,0,0,0,1,3
322,0.0967842501285006,-1.10807139296587e-06,-2.09756834659629e-06,6.74578643428732e-08,6.7457864359343e-08,-9.56617516295954,1,0,0,0,0,1,3
322.2,0.0746078017185785,1.69100057261307e-07,-5.88295596616104e-07,3.18869693846236e-06,3.18869693846264e-06,-8.52241924911461,1,0,0,0,0,1,3
322.4,0.0754095046633298,-4.56217924932569e-07,-1.19278029132064e-06,1.54667800419923e-05,1.54667800419768e-05,-9.46308027733328,1,0,0,0,0,1,3
322.6,0.102161760980314,1.49361656376758e-06,4.68050100194083e-07,8.60635480794033e-07,8.60635480775483e-07,-8.76296787741885,1,0,0,0,0,1,3
322.8,0.127551670690936,4.2725144267191e-07,-8.56809051257183e-07,4.05902827540978e-06,4.05902827538577e-06,-10.4221973517572,1,0,0,0,0,1,3
323,0.141834790707144,-1.06718777126432e-06,-2.46105958455424e-06,3.03295929237109e-05,3.03295929236793e-05,-13.3724130788175,1,0,0,0,0,1,3
323.2,0.167829868743638,2.37482688261509e-06,6.79167158391143e-07,7.59021560662786e-06,7.59021560664e-06,-12.136694185085,1,0,0,0,0,1,3
323.4,0.172134324822164,7.49420018683217e-07,-9.99827935209831e-07,9.45469865010615e-06,9.454698650132e-06,-13.7227655996033,1,0,0,0,0,1,3
323.6,0.156297875022049,-3.41308930989853e-07,-1.91090996293411e-06,2.62242321037994e-05,2.62242321038337e-05,-15.2010727311957,1,0,0,0,0,1,3
323.8,0.151740976877475,4.0121339018524e-06,2.41325740445082e-06,-2.16178381025858e-05,-2.16178381025548e-05,-11.017377462319,1,0,0,0,0,1,3
324,0.108500950711417,-5.00144649116082e-07,-1.64838191961329e-06,-5.62037521831082e-06,-5.62037521830869e-06,-12.5547335962776,1,0,0,0,0,1,3
324.2,0.093971397884056,1.93216957076564e-06,9.08589261777948e-07,-2.67720494195411e-05,-2.67720494195408e-05,-9.63953917534315,1,0,0,0,0,1,3
324.4,0.0936403990312859,-5.79668541523181e-07,-1.5632219479086e-06,-1.08165515598027e-05,-1.08165515598519e-05,-11.1914371764119,1,0,0,0,0,1,3
324.6,0.132200317001772,3.41295041757667e-06,1.98518100142194e-06,-5.10098674283038e-05,-5.10098674283396e-05,-8.20797206626519,1,0,0,0,0,1,3
324.8,0.172659105309654,2.91993409216136e-06,1.0263688932592e-06,-8.03931836371246e-05,-8.03931836371571e-05,-7.86122673902663,1,0,0,0,0,1,3
325,0.197113589505215,6.76042240243941e-07,-1.46716704182375e-06,-7.45026399373759e-05,-7.45026399373427e-05,-9.77344458633454,1,0,0,0,0,1,3
325.2,0.201889469475046,-1.21853177000741e-06,-3.36239527934877e-06,-4.03940505833768e-05,-4.03940505833466e-05,-12.6720461848827,1,0,0,0,0,1,3
325.4,0.200641703387859,-6.50560919812715e-08,-2.17068001747235e-06,-2.37472443698796e-05,-2.37472443698669e-05,-13.3922005696722,1,0,0,0,0,1,3
325.6,0.179239598125872,-9.92892406813996e-07,-2.84052873662041e-06,4.79557811988836e-06,4.79557811991937e-06,-15.1387454434051,1,0,0,0,0,1,3
325.8,0.153561717292772,8.06922442383313e-07,-7.79270383936662e-07,4.58968688887681e-06,4.58968688884964e-06,-14.0037273438307,1,0,0,0,0,1,3
326,0.114211080221687,7.04026003682914e-07,-4.87496713423349e-07,2.97745675193239e-06,2.9774567519229e-06,-12.9648249442049,1,0,0,0,0,1,3
326.2,0.0856725504053102,-1.37188415338862e-07,-1.01982096525361e-06,1.15922976821152e-05,1.15922976821015e-05,-12.8153980533682,1,0,0,0,0,1,3
326.4,0.0921498895729793,4.62216874915032e-07,-4.65866102475055e-07,1.16194690379269e-05,1.16194690379176e-05,-12.5751986404138,1,0,0,0,0,1,3
326.6,0.133886773731141,3.63989365264136e-06,2.22756756851923e-06,-3.20683747542039e-05,-3.20683747542184e-05,-10.018610238529,1,0,0,0,0,1,3
326.8,0.156487667541067,-6.36889944167162e-07,-2.25367974358303e-06,-1.05458197318349e-05,-1.05458197318179e-05,-13.6928050752613,1,0,0,0,0,1,3
327,0.164561391529999,-2.69713880004774e-06,-4.31510052426617e-06,4.16657935496627e-05,4.16657935496787e-05,-17.9321128950638,1,0,0,0,0,1,3
327.2,0.189606963672742,1.84915646657501e-06,-4.04637625110644e-08,2.81986599202884e-05,2.8198659920299e-05,-16.7312691896819,1,0,0,0,0,1,3
327.4,0.203411628113088,2.40901769391153e-06,3.36385863737578e-07,7.75698041965251e-06,7.75698041968156e-06,-16.5594302008076,1,0,0,0,0,1,3
327.6,0.19593192400224,1.5867963613771e-06,-4.34716617740133e-07,-8.21155501682556e-07,-8.21155501653161e-07,-16.7784538681777,1,0,0,0,0,1,3
327.8,0.178992962704639,2.78969357649339e-06,8.90824435233168e-07,-2.82254944319589e-05,-2.8225494431966e-05,-14.5280650427752,1,0,0,0,0,1,3
328,0.125053388303348,-1.13448308204937e-06,-2.45355292468875e-06,-1.50975645535034e-06,-1.5097564553416e-06,-15.9450546012934,1,0,0,0,0,1,3
328.2,0.106619563720841,2.01518409547597e-06,8.63704652819145e-07,-2.29453377390296e-05,-2.29453377389838e-05,-12.4965218065285,1,0,0,0,0,1,3
328.4,0.113001789872633,5.13477394969653e-07,-6.85417466163646e-07,-2.16651092605979e-05,-2.16651092605867e-05,-12.9179753417594,1,0,0,0,0,1,3
328.6,0.125509338963627,-1.66135128437343e-06,-2.92596631495938e-06,1.24910627418204e-05,1.24910627418481e-05,-15.7691149269939,1,0,0,0,0,1,3
328.8,0.157172428206377,4.92230995550033e-07,-1.07960670652675e-06,1.68645349024231e-05,1.68645349024104e-05,-16.1508696155479,1,0,0,0,0,1,3
329,0.196360982931916,2.40478280517774e-06,3.97900947215085e-07,-4.00364050519793e-06,-4.00364050519389e-06,-15.8072777470067,1,0,0,0,0,1,3
329.2,0.230126740177473,3.37569512774228e-06,9.62185225292627e-07,-3.63025568680854e-05,-3.63025568680899e-05,-15.150506002969,1,0,0,0,0,1,3
329.4,0.226351732243719,-4.84192630481654e-07,-2.83579695185235e-06,-1.15826344352715e-05,-1.15826344352931e-05,-18.4258897646492,1,0,0,0,0,1,3
329.6,0.218049125731618,1.7271898626061e-06,-5.5621713942252e-07,-2.03014433853949e-05,-2.03014433854357e-05,-17.1465799645937,1,0,0,0,0,1,3
329.8,0.187840313970696,9.49744977499068e-07,-1.03315531210081e-06,-1.96803881239631e-05,-1.96803881239914e-05,-16.8022526127897,1,0,0,0,0,1,3
330,0.14416868260531,1.2218846885702e-06,-3.29845088589258e-07,-2.63223215300168e-05,-2.632232153002e-05,-14.8956638807159,1,0,0,0,0,1,3
330.2,0.101770805171749,-1.68597520286901e-06,-2.75122658062395e-06,6.71612066711184e-06,6.71612066712168e-06,-16.2379554818658,1,0,0,0,0,1,3
330.4,0.124463245098308,3.25214488131115e-06,1.92513104149595e-06,-3.18327530671766e-05,-3.18327530671349e-05,-12.2813046497984,1,0,0,0,0,1,3
330.6,0.157267864379711,1.66559505176526e-06,-1.2741727231903e-08,-4.41395404684056e-05,-4.41395404683551e-05,-12.9229339073764,1,0,0,0,0,1,3
330.8,0.189795099325605,4.71481756502341e-07,-1.527130597296e-06,-3.6279408132246e-05,-3.62794081322416e-05,-14.6818759373002,1,0,0,0,0,1,3
331,0.201401472774043,-2.60150398320734e-06,-4.63742689759095e-06,1.76201013181247e-05,1.76201013181357e-05,-19.4346310927189,1,0,0,0,0,1,3
331.2,0.214994200748705,-4.249930881769e-07,-2.56132799577442e-06,3.98556004732168e-05,3.98556004732597e-05,-20.7604666760383,1,0,0,0,0,1,3
331.4,0.217830615046091,4.88731145335297e-07,-1.66751020182004e-06,4.86325336888608e-05,4.86325336889062e-05,-21.8125443697883,1,0,0,0,0,1,3
331.6,0.199601535228176,5.13672284901572e-08,-1.90543697375141e-06,6.24375349221172e-05,6.24375349221509e-05,-23.0553922472114,1,0,0,0,0,1,3
331.8,0.177842606440093,2.63403887397594e-06,8.5464128839677e-07,3.64615790109842e-05,3.64615790109956e-05,-20.5486144407996,1,0,0,0,0,1,3
332,0.146512243136938,3.82929032948711e-06,2.289982162678e-06,-9.10119689849527e-06,-9.10119689849318e-06,-16.7740245779299,1,0,0,0,0,1,3
332.2,0.112071716068201,3.70824373841953e-08,-1.14169575119089e-06,-8.76485718152913e-07,-8.76485718114709e-07,-17.3952158497606,1,0,0,0,0,1,3
332.4,0.132982310846917,2.93847412804229e-06,1.51998117211459e-06,-3.40731769893814e-05,-3.40731769893642e-05,-14.408266219469,1,0,0,0,0,1,3
332.6,0.171018698888567,2.34273255407508e-06,5.06816561328566e-07,-5.52903017290655e-05,-5.52903017291063e-05,-14.1600201526794,1,0,0,0,0,1,3
332.8,0.201889446503402,-1.25626714869586e-07,-2.25153772225227e-06,-3.7590450856946e-05,-3.75904508569325e-05,-16.8172159007715,1,0,0,0,0,1,3
333,0.233568175652043,6.48242121158519e-07,-1.78842594256018e-06,-2.91008893893698e-05,-2.91008893893273e-05,-17.9949991531045,1,0,0,0,0,1,3
333.2,0.253134898645721,6.03122464723684e-07,-2.02307903618767e-06,-1.85282006994587e-05,-1.85282006994157e-05,-19.5691923457067,1,0,0,0,0,1,3
333.4,0.248075452198062,-7.13698417144247e-07,-3.25008480782117e-06,1.09852695784816e-05,1.09852695785128e-05,-22.1205642444616,1,0,0,0,0,1,3
333.6,0.220266053984525,-1.29250035265938e-06,-3.49444793400909e-06,4.66278483879489e-05,4.66278483879596e-05,-24.0877318703533,1,0,0,0,0,1,3
333.8,0.204826630444672,4.22346209293453e-06,2.10614313925948e-06,-5.01019485893599e-07,-5.01019485902679e-07,-19.2430059378331,1,0,0,0,0,1,3
334,0.148187625687794,1.23003186204619e-07,-1.41748580809249e-06,9.13741738536113e-06,9.13741738533027e-06,-19.8780295844562,1,0,0,0,0,1,3
334.2,0.104961963159225,-1.15452769301239e-06,-2.20799690946005e-06,3.41740463527406e-05,3.41740463526945e-05,-20.1486059914152,1,0,0,0,0,1,3
334.4,0.115751914207533,1.01138126171579e-06,-1.3195585944455e-07,2.76260355257489e-05,2.76260355256861e-05,-18.8577208964932,1,0,0,0,0,1,3
334.6,0.151713317018307,1.51266651992717e-06,-4.04842425202715e-09,1.63931923553046e-05,1.63931923552279e-05,-18.9763858811508,1,0,0,0,0,1,3
334.8,0.192929600082623,1.1421546531798e-06,-7.98773371126278e-07,1.38364497973901e-05,1.38364497973089e-05,-20.3525038375038,1,0,0,0,0,1,3
335,0.229250226721965,1.01279136636048e-06,-1.30000957377503e-06,1.5975014281545e-05,1.59750142814585e-05,-22.0171632671594,1,0,0,0,0,1,3
335.2,0.255372524530516,1.46131057456657e-06,-1.12976403049471e-06,1.35063906158473e-05,1.35063906157544e-05,-23.1000450612522,1,0,0,0,0,1,3
335.4,0.264405855966563,1.69993179317352e-06,-1.00215676833976e-06,8.31090910569847e-06,8.31090910559962e-06,-23.6654519951247,1,0,0,0,0,1,3
335.6,0.268285702557973,4.53187101384604e-06,1.70616978547425e-06,-3.81361898579195e-05,-3.81361898580225e-05,-20.563320643793,1,0,0,0,0,1,3
335.8,0.24101463834729,2.81986297754468e-06,2.19914092321446e-07,-6.07697106913312e-05,-6.07697106914381e-05,-19.2811375279907,1,0,0,0,0,1,3
336,0.164358789751463,-2.59183426406887e-06,-4.34265598765317e-06,-9.1370001424789e-06,-9.13700014259005e-06,-21.7052026682,1,0,0,0,0,1,3
336.2,0.122904022969799,-4.29742027394006e-07,-1.71462364482124e-06,6.82948160951941e-06,6.82948160940495e-06,-19.8174872052307,1,0,0,0,0,1,3
336.4,0.137508549652592,1.72225106358914e-06,2.95435835094371e-07,-8.19377746751193e-06,-8.19377746762869e-06,-17.9800875502467,1,0,0,0,0,1,3
336.6,0.171738486641023,1.04998139693288e-06,-7.20199766682905e-07,-1.06492599676017e-05,-1.064925996772e-05,-18.8135345767939,1,0,0,0,0,1,3
336.8,0.226028264786979,3.21246177839447e-06,8.42315054359439e-07,-4.08402489152238e-05,-4.08402489153437e-05,-17.846842139888,1,0,0,0,0,1,3
337,0.259005783937021,2.81714875569524e-07,-2.41067334409298e-06,-2.4988485860444e-05,-2.4988485860565e-05,-21.1287922937152,1,0,0,0,0,1,3
337.2,0.278650369907585,2.65184560308771e-07,-2.60574705938659e-06,-7.56116508426654e-06,-7.5611650843888e-06,-23.1288175237594,1,0,0,0,0,1,3
337.4,0.293038773059898,2.73637446450772e-06,-3.17075729829286e-07,-2.55747387954237e-05,-2.55747387955462e-05,-22.1694780695979,1,0,0,0,0,1,3
337.6,0.283759630807284,2.52583440525891e-06,-4.71082137929027e-07,-4.08739785688693e-05,-4.08739785689922e-05,-21.6200317480393,1,0,0,0,0,1,3
337.8,0.243593679472005,9.92181642710935e-07,-1.59950402755341e-06,-3.63519877998648e-05,-3.63519877999882e-05,-21.4352269826975,1,0,0,0,0,1,3
338,0.183308215238451,7.80618616835959e-07,-1.1957190061903e-06,-3.32612403225591e-05,-3.32612403226836e-05,-19.631189880385,1,0,0,0,0,1,3
338.2,0.133106387927861,-1.48366269547262e-06,-2.89025326596413e-06,-6.94010633706552e-07,-6.94010633831188e-07,-20.2615716216329,1,0,0,0,0,1,3
338.4,0.143841734360811,1.03728138424065e-06,-4.50924729310533e-07,-5.05989512453012e-06,-5.05989512465427e-06,-18.7133334173705,1,0,0,0,0,1,3
338.6,0.176325655618997,4.72062827592588e-07,-1.32535545306337e-06,1.29353671313828e-06,1.29353671301331e-06,-19.9948238820458,1,0,0,0,0,1,3
338.8,0.223893326517698,1.63698362709658e-06,-6.53540210360246e-07,-6.02896969110576e-06,-6.02896969123071e-06,-20.6390527696377,1,0,0,0,0,1,3
339,0.270712804816328,2.35031450663218e-06,-4.47092494472519e-07,-2.01999480465478e-05,-2.01999480466722e-05,-21.4132406936316,1,0,0,0,0,1,3
339.2,0.291602519183942,3.05685464837468e-07,-2.68914654197515e-06,-2.45321376139121e-06,-2.45321376151517e-06,-24.4771334872875,1,0,0,0,0,1,3
339.4,0.306148657403772,2.77214000241513e-06,-4.06796262002114e-07,-2.0065050286389e-05,-2.00650502865138e-05,-23.6399577829196,1,0,0,0,0,1,3
339.6,0.282885571483098,2.68862285700894e-07,-2.65972421286887e-06,-2.26321087674482e-06,-2.26321087686969e-06,-25.5436429772263,1,0,0,0,0,1,3
339.8,0.237218218335462,3.57340263484655e-07,-2.09115445383596e-06,1.06463935767975e-05,1.06463935766732e-05,-25.1852487826681,1,0,0,0,0,1,3
